date,subscription,resource_group,service,cost
2025-11-26,sub-prod,rg-ml,SQL,111.5
2025-11-26,sub-prod,rg-ml,Networking,34.7
2025-11-26,sub-prod,rg-ml,AI,40.04
2025-11-26,sub-prod,rg-ml,Monitoring,25.63
2025-11-26,sub-prod,rg-web,Compute,149.25
2025-11-26,sub-prod,rg-web,Storage,64.22
2025-11-26,sub-prod,rg-web,SQL,92.87
2025-11-26,sub-prod,rg-web,Networking,31.23
2025-11-26,sub-prod,rg-web,AI,43.61
2025-11-26,sub-prod,rg-web,Monitoring,22.48
2025-11-26,sub-prod,rg-data,Compute,216.2
2025-11-26,sub-prod,rg-data,Storage,96.39
2025-11-26,sub-prod,rg-data,SQL,140.94
2025-11-26,sub-prod,rg-data,Networking,41.39
2025-11-26,sub-prod,rg-data,AI,53.19
2025-11-26,sub-prod,rg-data,Monitoring,27.99
2025-11-26,sub-dev,rg-core,Compute,125.1
2025-11-26,sub-dev,rg-core,Storage,54.66
2025-11-26,sub-dev,rg-core,SQL,77.21
2025-11-26,sub-dev,rg-core,Networking,22.96
2025-11-26,sub-dev,rg-core,AI,34.0
2025-11-26,sub-dev,rg-core,Monitoring,16.71
2025-11-26,sub-dev,rg-analytics,Compute,97.04
2025-11-26,sub-dev,rg-analytics,Storage,45.67
2025-11-26,sub-dev,rg-analytics,SQL,52.65
2025-11-26,sub-dev,rg-analytics,Networking,18.73
2025-11-26,sub-dev,rg-analytics,AI,19.35
2025-11-26,sub-dev,rg-analytics,Monitoring,13.92
2025-11-26,sub-dev,rg-ml,Compute,87.15
2025-11-26,sub-dev,rg-ml,Storage,42.9
2025-11-26,sub-dev,rg-ml,SQL,66.73
2025-11-26,sub-dev,rg-ml,Networking,15.47
2025-11-26,sub-dev,rg-ml,AI,23.08
2025-11-26,sub-dev,rg-ml,Monitoring,13.77
2025-11-26,sub-dev,rg-web,Compute,60.36
2025-11-26,sub-dev,rg-web,Storage,36.06
2025-11-26,sub-dev,rg-web,SQL,54.47
2025-11-26,sub-dev,rg-web,Networking,14.98
2025-11-26,sub-dev,rg-web,AI,24.23
2025-11-26,sub-dev,rg-web,Monitoring,10.61
2025-11-26,sub-dev,rg-data,Compute,95.57
2025-11-26,sub-dev,rg-data,Storage,45.86
2025-11-26,sub-dev,rg-data,SQL,62.19
2025-11-26,sub-dev,rg-data,Networking,21.77
2025-11-26,sub-dev,rg-data,AI,34.9
2025-11-26,sub-dev,rg-data,Monitoring,15.8
2025-11-27,sub-prod,rg-core,Compute,235.19
2025-11-27,sub-prod,rg-core,Storage,104.44
2025-11-27,sub-prod,rg-core,SQL,167.9
2025-11-27,sub-prod,rg-core,Networking,45.12
2025-11-27,sub-prod,rg-core,AI,58.79
2025-11-27,sub-prod,rg-core,Monitoring,32.59
2025-11-27,sub-prod,rg-analytics,Compute,187.29
2025-11-27,sub-prod,rg-analytics,Storage,86.15
2025-11-27,sub-prod,rg-analytics,SQL,130.23
2025-11-27,sub-prod,rg-analytics,Networking,37.47
2025-11-27,sub-prod,rg-analytics,AI,43.73
2025-11-27,sub-prod,rg-analytics,Monitoring,26.43
2025-11-27,sub-prod,rg-ml,Compute,177.59
2025-11-27,sub-prod,rg-ml,Storage,86.01
2025-11-27,sub-prod,rg-ml,SQL,134.39
2025-11-27,sub-prod,rg-ml,Networking,39.03
2025-11-27,sub-prod,rg-ml,AI,64.99
2025-11-27,sub-prod,rg-ml,Monitoring,26.64
2025-11-27,sub-prod,rg-web,Compute,167.88
2025-11-27,sub-prod,rg-web,Storage,66.92
2025-11-27,sub-prod,rg-web,SQL,100.87
2025-11-27,sub-prod,rg-web,Networking,30.94
2025-11-27,sub-prod,rg-web,AI,48.13
2025-11-27,sub-prod,rg-web,Monitoring,23.01
2025-11-27,sub-prod,rg-data,Compute,216.73
2025-11-27,sub-prod,rg-data,Storage,94.01
2025-11-27,sub-prod,rg-data,SQL,173.47
2025-11-27,sub-prod,rg-data,Networking,41.12
2025-11-27,sub-prod,rg-data,AI,56.09
2025-11-27,sub-prod,rg-data,Monitoring,27.46
2025-11-27,sub-dev,rg-core,Compute,108.62
2025-11-27,sub-dev,rg-core,Storage,49.49
2025-11-27,sub-dev,rg-core,SQL,74.02
2025-11-27,sub-dev,rg-core,Networking,25.2
2025-11-27,sub-dev,rg-core,AI,37.36
2025-11-27,sub-dev,rg-core,Monitoring,16.05
2025-11-27,sub-dev,rg-analytics,Compute,107.06
2025-11-27,sub-dev,rg-analytics,Storage,41.58
2025-11-27,sub-dev,rg-analytics,SQL,49.62
2025-11-27,sub-dev,rg-analytics,Networking,19.51
2025-11-27,sub-dev,rg-analytics,AI,30.6
2025-11-27,sub-dev,rg-analytics,Monitoring,10.66
2025-11-27,sub-dev,rg-ml,Compute,86.18
2025-11-27,sub-dev,rg-ml,Storage,42.13
2025-11-27,sub-dev,rg-ml,SQL,55.04
2025-11-27,sub-dev,rg-ml,Networking,16.48
2025-11-27,sub-dev,rg-ml,AI,28.16
2025-11-27,sub-dev,rg-ml,Monitoring,12.26
2025-11-27,sub-dev,rg-web,Compute,68.3
2025-11-27,sub-dev,rg-web,Storage,33.7
2025-11-27,sub-dev,rg-web,SQL,59.26
2025-11-27,sub-dev,rg-web,Networking,16.92
2025-11-27,sub-dev,rg-web,AI,27.46
2025-11-27,sub-dev,rg-web,Monitoring,11.34
2025-11-27,sub-dev,rg-data,Compute,113.14
2025-11-27,sub-dev,rg-data,Storage,40.18
2025-11-27,sub-dev,rg-data,SQL,72.55
2025-11-27,sub-dev,rg-data,Networking,21.6
2025-11-27,sub-dev,rg-data,AI,31.42
2025-11-27,sub-dev,rg-data,Monitoring,13.38
2025-11-28,sub-prod,rg-core,Compute,245.59
2025-11-28,sub-prod,rg-core,Storage,97.97
2025-11-28,sub-prod,rg-core,SQL,159.25
2025-11-28,sub-prod,rg-core,Networking,46.21
2025-11-28,sub-prod,rg-core,AI,66.1
2025-11-28,sub-prod,rg-core,Monitoring,31.44
2025-11-28,sub-prod,rg-analytics,Compute,198.62
2025-11-28,sub-prod,rg-analytics,Storage,92.69
2025-11-28,sub-prod,rg-analytics,SQL,132.42
2025-11-28,sub-prod,rg-analytics,Networking,41.04
2025-11-28,sub-prod,rg-analytics,AI,57.2
2025-11-28,sub-prod,rg-analytics,Monitoring,29.46
2025-11-28,sub-prod,rg-ml,Compute,171.35
2025-11-28,sub-prod,rg-ml,Storage,79.1
2025-11-28,sub-prod,rg-ml,SQL,113.65
2025-11-28,sub-prod,rg-ml,Networking,35.96
2025-11-28,sub-prod,rg-ml,AI,52.19
2025-11-28,sub-prod,rg-ml,Monitoring,25.84
2025-11-28,sub-prod,rg-web,Compute,151.2
2025-11-28,sub-prod,rg-web,Storage,76.37
2025-11-28,sub-prod,rg-web,SQL,108.93
2025-11-28,sub-prod,rg-web,Networking,31.16
2025-11-28,sub-prod,rg-web,AI,44.51
2025-11-28,sub-prod,rg-web,Monitoring,21.65
2025-11-28,sub-prod,rg-data,Compute,220.46
2025-11-28,sub-prod,rg-data,Storage,89.61
2025-11-28,sub-prod,rg-data,SQL,158.7
2025-11-28,sub-prod,rg-data,Networking,38.9
2025-11-28,sub-prod,rg-data,AI,59.97
2025-11-28,sub-prod,rg-data,Monitoring,31.62
2025-11-28,sub-dev,rg-core,Compute,118.89
2025-11-28,sub-dev,rg-core,Storage,51.55
2025-11-28,sub-dev,rg-core,SQL,70.79
2025-11-28,sub-dev,rg-core,Networking,23.74
2025-11-28,sub-dev,rg-core,AI,30.51
2025-11-28,sub-dev,rg-core,Monitoring,16.76
2025-11-28,sub-dev,rg-analytics,Compute,94.07
2025-11-28,sub-dev,rg-analytics,Storage,45.01
2025-11-28,sub-dev,rg-analytics,SQL,55.61
2025-11-28,sub-dev,rg-analytics,Networking,18.44
2025-11-28,sub-dev,rg-analytics,AI,26.28
2025-11-28,sub-dev,rg-analytics,Monitoring,13.8
2025-11-28,sub-dev,rg-ml,Compute,99.31
2025-11-28,sub-dev,rg-ml,Storage,39.8
2025-11-28,sub-dev,rg-ml,SQL,67.03
2025-11-28,sub-dev,rg-ml,Networking,20.53
2025-11-28,sub-dev,rg-ml,AI,26.8
2025-11-28,sub-dev,rg-ml,Monitoring,12.88
2025-11-28,sub-dev,rg-web,Compute,73.33
2025-11-28,sub-dev,rg-web,Storage,41.31
2025-11-28,sub-dev,rg-web,SQL,58.73
2025-11-28,sub-dev,rg-web,Networking,18.5
2025-11-28,sub-dev,rg-web,AI,32.84
2025-11-28,sub-dev,rg-web,Monitoring,13.28
2025-11-28,sub-dev,rg-data,Compute,112.62
2025-11-28,sub-dev,rg-data,Storage,43.8
2025-11-28,sub-dev,rg-data,SQL,67.28
2025-11-28,sub-dev,rg-data,Networking,18.35
2025-11-28,sub-dev,rg-data,AI,23.16
2025-11-28,sub-dev,rg-data,Monitoring,14.67
2025-11-29,sub-prod,rg-core,Compute,181.57
2025-11-29,sub-prod,rg-core,Storage,84.03
2025-11-29,sub-prod,rg-core,SQL,129.42
2025-11-29,sub-prod,rg-core,Networking,38.53
2025-11-29,sub-prod,rg-core,AI,49.08
2025-11-29,sub-prod,rg-core,Monitoring,25.15
2025-11-29,sub-prod,rg-analytics,Compute,137.98
2025-11-29,sub-prod,rg-analytics,Storage,71.77
2025-11-29,sub-prod,rg-analytics,SQL,99.32
2025-11-29,sub-prod,rg-analytics,Networking,30.01
2025-11-29,sub-prod,rg-analytics,AI,44.87
2025-11-29,sub-prod,rg-analytics,Monitoring,20.69
2025-11-29,sub-prod,rg-ml,Compute,140.57
2025-11-29,sub-prod,rg-ml,Storage,59.16
2025-11-29,sub-prod,rg-ml,SQL,83.41
2025-11-29,sub-prod,rg-ml,Networking,28.8
2025-11-29,sub-prod,rg-ml,AI,40.79
2025-11-29,sub-prod,rg-ml,Monitoring,18.48
2025-11-29,sub-prod,rg-web,Compute,113.11
2025-11-29,sub-prod,rg-web,Storage,61.7
2025-11-29,sub-prod,rg-web,SQL,88.44
2025-11-29,sub-prod,rg-web,Networking,24.53
2025-11-29,sub-prod,rg-web,AI,37.74
2025-11-29,sub-prod,rg-web,Monitoring,16.65
2025-11-29,sub-prod,rg-data,Compute,172.48
2025-11-29,sub-prod,rg-data,Storage,71.31
2025-11-29,sub-prod,rg-data,SQL,113.52
2025-11-29,sub-prod,rg-data,Networking,31.41
2025-11-29,sub-prod,rg-data,AI,43.45
2025-11-29,sub-prod,rg-data,Monitoring,22.17
2025-11-29,sub-dev,rg-core,Compute,84.76
2025-11-29,sub-dev,rg-core,Storage,41.83
2025-11-29,sub-dev,rg-core,SQL,62.55
2025-11-29,sub-dev,rg-core,Networking,18.54
2025-11-29,sub-dev,rg-core,AI,19.54
2025-11-29,sub-dev,rg-core,Monitoring,12.06
2025-11-29,sub-dev,rg-analytics,Compute,94.15
2025-11-29,sub-dev,rg-analytics,Storage,35.48
2025-11-29,sub-dev,rg-analytics,SQL,48.36
2025-11-29,sub-dev,rg-analytics,Networking,15.86
2025-11-29,sub-dev,rg-analytics,AI,15.98
2025-11-29,sub-dev,rg-analytics,Monitoring,12.59
2025-11-29,sub-dev,rg-ml,Compute,64.17
2025-11-29,sub-dev,rg-ml,Storage,32.63
2025-11-29,sub-dev,rg-ml,SQL,44.76
2025-11-29,sub-dev,rg-ml,Networking,16.62
2025-11-29,sub-dev,rg-ml,AI,19.35
2025-11-29,sub-dev,rg-ml,Monitoring,10.72
2025-11-29,sub-dev,rg-web,Compute,56.47
2025-11-29,sub-dev,rg-web,Storage,30.49
2025-11-29,sub-dev,rg-web,SQL,45.33
2025-11-29,sub-dev,rg-web,Networking,10.94
2025-11-29,sub-dev,rg-web,AI,19.65
2025-11-29,sub-dev,rg-web,Monitoring,9.5
2025-11-29,sub-dev,rg-data,Compute,80.1
2025-11-29,sub-dev,rg-data,Storage,37.23
2025-11-29,sub-dev,rg-data,SQL,61.67
2025-11-29,sub-dev,rg-data,Networking,14.4
2025-11-29,sub-dev,rg-data,AI,20.77
2025-11-29,sub-dev,rg-data,Monitoring,12.36
2025-11-30,sub-prod,rg-core,Compute,189.6
2025-11-30,sub-prod,rg-core,Storage,82.91
2025-11-30,sub-prod,rg-core,SQL,126.65
2025-11-30,sub-prod,rg-core,Networking,34.45
2025-11-30,sub-prod,rg-core,AI,43.66
2025-11-30,sub-prod,rg-core,Monitoring,22.51
2025-11-30,sub-prod,rg-analytics,Compute,142.22
2025-11-30,sub-prod,rg-analytics,Storage,62.39
2025-11-30,sub-prod,rg-analytics,SQL,91.7
2025-11-30,sub-prod,rg-analytics,Networking,26.32
2025-11-30,sub-prod,rg-analytics,AI,34.9
2025-11-30,sub-prod,rg-analytics,Monitoring,18.99
2025-11-30,sub-prod,rg-ml,Compute,141.17
2025-11-30,sub-prod,rg-ml,Storage,57.31
2025-11-30,sub-prod,rg-ml,SQL,92.26
2025-11-30,sub-prod,rg-ml,Networking,25.15
2025-11-30,sub-prod,rg-ml,AI,38.31
2025-11-30,sub-prod,rg-ml,Monitoring,18.6
2025-11-30,sub-prod,rg-web,Compute,115.22
2025-11-30,sub-prod,rg-web,Storage,55.6
2025-11-30,sub-prod,rg-web,SQL,84.04
2025-11-30,sub-prod,rg-web,Networking,22.65
2025-11-30,sub-prod,rg-web,AI,32.68
2025-11-30,sub-prod,rg-web,Monitoring,16.96
2025-11-30,sub-prod,rg-data,Compute,150.96
2025-11-30,sub-prod,rg-data,Storage,66.99
2025-11-30,sub-prod,rg-data,SQL,100.32
2025-11-30,sub-prod,rg-data,Networking,28.65
2025-11-30,sub-prod,rg-data,AI,39.87
2025-11-30,sub-prod,rg-data,Monitoring,18.51
2025-11-30,sub-dev,rg-core,Compute,66.71
2025-11-30,sub-dev,rg-core,Storage,40.08
2025-11-30,sub-dev,rg-core,SQL,52.53
2025-11-30,sub-dev,rg-core,Networking,16.69
2025-11-30,sub-dev,rg-core,AI,16.65
2025-11-30,sub-dev,rg-core,Monitoring,12.14
2025-11-30,sub-dev,rg-analytics,Compute,60.9
2025-11-30,sub-dev,rg-analytics,Storage,30.68
2025-11-30,sub-dev,rg-analytics,SQL,49.97
2025-11-30,sub-dev,rg-analytics,Networking,14.79
2025-11-30,sub-dev,rg-analytics,AI,7.47
2025-11-30,sub-dev,rg-analytics,Monitoring,12.3
2025-11-30,sub-dev,rg-ml,Compute,74.62
2025-11-30,sub-dev,rg-ml,Storage,29.97
2025-11-30,sub-dev,rg-ml,SQL,32.3
2025-11-30,sub-dev,rg-ml,Networking,14.22
2025-11-30,sub-dev,rg-ml,AI,15.44
2025-11-30,sub-dev,rg-ml,Monitoring,10.09
2025-11-30,sub-dev,rg-web,Compute,60.8
2025-11-30,sub-dev,rg-web,Storage,24.43
2025-11-30,sub-dev,rg-web,SQL,44.16
2025-11-30,sub-dev,rg-web,Networking,9.77
2025-11-30,sub-dev,rg-web,AI,26.93
2025-11-30,sub-dev,rg-web,Monitoring,10.73
2025-11-30,sub-dev,rg-data,Compute,90.98
2025-11-30,sub-dev,rg-data,Storage,34.45
2025-11-30,sub-dev,rg-data,SQL,57.91
2025-11-30,sub-dev,rg-data,Networking,14.94
2025-11-30,sub-dev,rg-data,AI,13.18
2025-11-30,sub-dev,rg-data,Monitoring,12.48
2025-12-01,sub-prod,rg-core,Compute,228.38
2025-12-01,sub-prod,rg-core,Storage,90.24
2025-12-01,sub-prod,rg-core,SQL,148.75
2025-12-01,sub-prod,rg-core,Networking,38.29
2025-12-01,sub-prod,rg-core,AI,61.36
2025-12-01,sub-prod,rg-core,Monitoring,27.81
2025-12-01,sub-prod,rg-analytics,Compute,155.85
2025-12-01,sub-prod,rg-analytics,Storage,72.15
2025-12-01,sub-prod,rg-analytics,SQL,112.17
2025-12-01,sub-prod,rg-analytics,Networking,32.84
2025-12-01,sub-prod,rg-analytics,AI,50.2
2025-12-01,sub-prod,rg-analytics,Monitoring,22.63
2025-12-01,sub-prod,rg-ml,Compute,124.04
2025-12-01,sub-prod,rg-ml,Storage,63.98
2025-12-01,sub-prod,rg-ml,SQL,113.3
2025-12-01,sub-prod,rg-ml,Networking,33.8
2025-12-01,sub-prod,rg-ml,AI,42.86
2025-12-01,sub-prod,rg-ml,Monitoring,21.19
2025-12-01,sub-prod,rg-web,Compute,149.06
2025-12-01,sub-prod,rg-web,Storage,62.1
2025-12-01,sub-prod,rg-web,SQL,93.91
2025-12-01,sub-prod,rg-web,Networking,27.82
2025-12-01,sub-prod,rg-web,AI,35.7
2025-12-01,sub-prod,rg-web,Monitoring,19.47
2025-12-01,sub-prod,rg-data,Compute,183.5
2025-12-01,sub-prod,rg-data,Storage,81.13
2025-12-01,sub-prod,rg-data,SQL,127.13
2025-12-01,sub-prod,rg-data,Networking,35.2
2025-12-01,sub-prod,rg-data,AI,55.19
2025-12-01,sub-prod,rg-data,Monitoring,25.03
2025-12-01,sub-dev,rg-core,Compute,81.71
2025-12-01,sub-dev,rg-core,Storage,46.01
2025-12-01,sub-dev,rg-core,SQL,68.99
2025-12-01,sub-dev,rg-core,Networking,23.62
2025-12-01,sub-dev,rg-core,AI,19.06
2025-12-01,sub-dev,rg-core,Monitoring,14.82
2025-12-01,sub-dev,rg-analytics,Compute,77.96
2025-12-01,sub-dev,rg-analytics,Storage,39.47
2025-12-01,sub-dev,rg-analytics,SQL,60.38
2025-12-01,sub-dev,rg-analytics,Networking,17.83
2025-12-01,sub-dev,rg-analytics,AI,31.94
2025-12-01,sub-dev,rg-analytics,Monitoring,13.12
2025-12-01,sub-dev,rg-ml,Compute,78.38
2025-12-01,sub-dev,rg-ml,Storage,35.87
2025-12-01,sub-dev,rg-ml,SQL,53.69
2025-12-01,sub-dev,rg-ml,Networking,14.87
2025-12-01,sub-dev,rg-ml,AI,25.34
2025-12-01,sub-dev,rg-ml,Monitoring,11.54
2025-12-01,sub-dev,rg-web,Compute,75.64
2025-12-01,sub-dev,rg-web,Storage,28.78
2025-12-01,sub-dev,rg-web,SQL,51.37
2025-12-01,sub-dev,rg-web,Networking,13.27
2025-12-01,sub-dev,rg-web,AI,25.02
2025-12-01,sub-dev,rg-web,Monitoring,9.65
2025-12-01,sub-dev,rg-data,Compute,91.69
2025-12-01,sub-dev,rg-data,Storage,43.08
2025-12-01,sub-dev,rg-data,SQL,60.4
2025-12-01,sub-dev,rg-data,Networking,15.49
2025-12-01,sub-dev,rg-data,AI,29.81
2025-12-01,sub-dev,rg-data,Monitoring,12.85
2025-12-02,sub-prod,rg-core,Compute,236.04
2025-12-02,sub-prod,rg-core,Storage,91.08
2025-12-02,sub-prod,rg-core,SQL,145.98
2025-12-02,sub-prod,rg-core,Networking,41.72
2025-12-02,sub-prod,rg-core,AI,54.79
2025-12-02,sub-prod,rg-core,Monitoring,30.34
2025-12-02,sub-prod,rg-analytics,Compute,176.84
2025-12-02,sub-prod,rg-analytics,Storage,76.59
2025-12-02,sub-prod,rg-analytics,SQL,111.55
2025-12-02,sub-prod,rg-analytics,Networking,32.41
2025-12-02,sub-prod,rg-analytics,AI,46.68
2025-12-02,sub-prod,rg-analytics,Monitoring,25.02
2025-12-02,sub-prod,rg-ml,Compute,163.31
2025-12-02,sub-prod,rg-ml,Storage,72.05
2025-12-02,sub-prod,rg-ml,SQL,105.42
2025-12-02,sub-prod,rg-ml,Networking,34.02
2025-12-02,sub-prod,rg-ml,AI,49.32
2025-12-02,sub-prod,rg-ml,Monitoring,22.72
2025-12-02,sub-prod,rg-web,Compute,133.15
2025-12-02,sub-prod,rg-web,Storage,64.41
2025-12-02,sub-prod,rg-web,SQL,96.36
2025-12-02,sub-prod,rg-web,Networking,29.64
2025-12-02,sub-prod,rg-web,AI,42.85
2025-12-02,sub-prod,rg-web,Monitoring,19.22
2025-12-02,sub-prod,rg-data,Compute,199.34
2025-12-02,sub-prod,rg-data,Storage,79.3
2025-12-02,sub-prod,rg-data,SQL,142.15
2025-12-02,sub-prod,rg-data,Networking,38.04
2025-12-02,sub-prod,rg-data,AI,50.81
2025-12-02,sub-prod,rg-data,Monitoring,26.57
2025-12-02,sub-dev,rg-core,Compute,120.08
2025-12-02,sub-dev,rg-core,Storage,49.36
2025-12-02,sub-dev,rg-core,SQL,60.39
2025-12-02,sub-dev,rg-core,Networking,23.72
2025-12-02,sub-dev,rg-core,AI,33.82
2025-12-02,sub-dev,rg-core,Monitoring,14.35
2025-12-02,sub-dev,rg-analytics,Compute,87.54
2025-12-02,sub-dev,rg-analytics,Storage,36.58
2025-12-02,sub-dev,rg-analytics,SQL,56.44
2025-12-02,sub-dev,rg-analytics,Networking,17.44
2025-12-02,sub-dev,rg-analytics,AI,19.77
2025-12-02,sub-dev,rg-analytics,Monitoring,10.55
2025-12-02,sub-dev,rg-ml,Compute,74.47
2025-12-02,sub-dev,rg-ml,Storage,37.47
2025-12-02,sub-dev,rg-ml,SQL,45.32
2025-12-02,sub-dev,rg-ml,Networking,15.82
2025-12-02,sub-dev,rg-ml,AI,25.88
2025-12-02,sub-dev,rg-ml,Monitoring,12.32
2025-12-02,sub-dev,rg-web,Compute,55.77
2025-12-02,sub-dev,rg-web,Storage,32.03
2025-12-02,sub-dev,rg-web,SQL,50.12
2025-12-02,sub-dev,rg-web,Networking,14.59
2025-12-02,sub-dev,rg-web,AI,16.8
2025-12-02,sub-dev,rg-web,Monitoring,10.39
2025-12-02,sub-dev,rg-data,Compute,94.86
2025-12-02,sub-dev,rg-data,Storage,37.86
2025-12-02,sub-dev,rg-data,SQL,62.9
2025-12-02,sub-dev,rg-data,Networking,21.58
2025-12-02,sub-dev,rg-data,AI,19.26
2025-12-02,sub-dev,rg-data,Monitoring,13.36
2025-12-03,sub-prod,rg-core,Compute,225.55
2025-12-03,sub-prod,rg-core,Storage,92.36
2025-12-03,sub-prod,rg-core,SQL,156.89
2025-12-03,sub-prod,rg-core,Networking,40.65
2025-12-03,sub-prod,rg-core,AI,62.42
2025-12-03,sub-prod,rg-core,Monitoring,29.05
2025-12-03,sub-prod,rg-analytics,Compute,158.3
2025-12-03,sub-prod,rg-analytics,Storage,71.24
2025-12-03,sub-prod,rg-analytics,SQL,112.65
2025-12-03,sub-prod,rg-analytics,Networking,36.72
2025-12-03,sub-prod,rg-analytics,AI,48.87
2025-12-03,sub-prod,rg-analytics,Monitoring,24.96
2025-12-03,sub-prod,rg-ml,Compute,154.77
2025-12-03,sub-prod,rg-ml,Storage,74.99
2025-12-03,sub-prod,rg-ml,SQL,117.99
2025-12-03,sub-prod,rg-ml,Networking,34.13
2025-12-03,sub-prod,rg-ml,AI,48.15
2025-12-03,sub-prod,rg-ml,Monitoring,23.0
2025-12-03,sub-prod,rg-web,Compute,134.77
2025-12-03,sub-prod,rg-web,Storage,61.93
2025-12-03,sub-prod,rg-web,SQL,88.66
2025-12-03,sub-prod,rg-web,Networking,29.16
2025-12-03,sub-prod,rg-web,AI,38.88
2025-12-03,sub-prod,rg-web,Monitoring,19.36
2025-12-03,sub-prod,rg-data,Compute,193.66
2025-12-03,sub-prod,rg-data,Storage,77.59
2025-12-03,sub-prod,rg-data,SQL,129.29
2025-12-03,sub-prod,rg-data,Networking,35.18
2025-12-03,sub-prod,rg-data,AI,46.41
2025-12-03,sub-prod,rg-data,Monitoring,26.68
2025-12-03,sub-dev,rg-core,Compute,72.81
2025-12-03,sub-dev,rg-core,Storage,44.3
2025-12-03,sub-dev,rg-core,SQL,65.04
2025-12-03,sub-dev,rg-core,Networking,20.15
2025-12-03,sub-dev,rg-core,AI,24.45
2025-12-03,sub-dev,rg-core,Monitoring,13.08
2025-12-03,sub-dev,rg-analytics,Compute,80.17
2025-12-03,sub-dev,rg-analytics,Storage,43.44
2025-12-03,sub-dev,rg-analytics,SQL,54.9
2025-12-03,sub-dev,rg-analytics,Networking,17.21
2025-12-03,sub-dev,rg-analytics,AI,36.09
2025-12-03,sub-dev,rg-analytics,Monitoring,12.24
2025-12-03,sub-dev,rg-ml,Compute,90.34
2025-12-03,sub-dev,rg-ml,Storage,39.86
2025-12-03,sub-dev,rg-ml,SQL,56.91
2025-12-03,sub-dev,rg-ml,Networking,16.99
2025-12-03,sub-dev,rg-ml,AI,23.64
2025-12-03,sub-dev,rg-ml,Monitoring,11.4
2025-12-03,sub-dev,rg-web,Compute,97.73
2025-12-03,sub-dev,rg-web,Storage,36.96
2025-12-03,sub-dev,rg-web,SQL,50.87
2025-12-03,sub-dev,rg-web,Networking,16.13
2025-12-03,sub-dev,rg-web,AI,16.31
2025-12-03,sub-dev,rg-web,Monitoring,10.4
2025-12-03,sub-dev,rg-data,Compute,110.2
2025-12-03,sub-dev,rg-data,Storage,40.21
2025-12-03,sub-dev,rg-data,SQL,58.47
2025-12-03,sub-dev,rg-data,Networking,21.95
2025-12-03,sub-dev,rg-data,AI,26.36
2025-12-03,sub-dev,rg-data,Monitoring,15.42
2025-12-04,sub-prod,rg-core,Compute,228.95
2025-12-04,sub-prod,rg-core,Storage,91.64
2025-12-04,sub-prod,rg-core,SQL,156.7
2025-12-04,sub-prod,rg-core,Networking,43.05
2025-12-04,sub-prod,rg-core,AI,51.86
2025-12-04,sub-prod,rg-core,Monitoring,29.15
2025-12-04,sub-prod,rg-analytics,Compute,170.19
2025-12-04,sub-prod,rg-analytics,Storage,77.36
2025-12-04,sub-prod,rg-analytics,SQL,120.96
2025-12-04,sub-prod,rg-analytics,Networking,36.56
2025-12-04,sub-prod,rg-analytics,AI,46.26
2025-12-04,sub-prod,rg-analytics,Monitoring,25.36
2025-12-04,sub-prod,rg-ml,Compute,142.17
2025-12-04,sub-prod,rg-ml,Storage,70.43
2025-12-04,sub-prod,rg-ml,SQL,102.15
2025-12-04,sub-prod,rg-ml,Networking,29.63
2025-12-04,sub-prod,rg-ml,AI,39.64
2025-12-04,sub-prod,rg-ml,Monitoring,21.23
2025-12-04,sub-prod,rg-web,Compute,120.39
2025-12-04,sub-prod,rg-web,Storage,63.22
2025-12-04,sub-prod,rg-web,SQL,84.08
2025-12-04,sub-prod,rg-web,Networking,29.89
2025-12-04,sub-prod,rg-web,AI,31.8
2025-12-04,sub-prod,rg-web,Monitoring,21.11
2025-12-04,sub-prod,rg-data,Compute,226.38
2025-12-04,sub-prod,rg-data,Storage,79.46
2025-12-04,sub-prod,rg-data,SQL,139.44
2025-12-04,sub-prod,rg-data,Networking,35.95
2025-12-04,sub-prod,rg-data,AI,46.12
2025-12-04,sub-prod,rg-data,Monitoring,26.83
2025-12-04,sub-dev,rg-core,Compute,112.96
2025-12-04,sub-dev,rg-core,Storage,46.51
2025-12-04,sub-dev,rg-core,SQL,75.02
2025-12-04,sub-dev,rg-core,Networking,18.13
2025-12-04,sub-dev,rg-core,AI,26.15
2025-12-04,sub-dev,rg-core,Monitoring,14.59
2025-12-04,sub-dev,rg-analytics,Compute,82.73
2025-12-04,sub-dev,rg-analytics,Storage,38.65
2025-12-04,sub-dev,rg-analytics,SQL,55.66
2025-12-04,sub-dev,rg-analytics,Networking,17.34
2025-12-04,sub-dev,rg-analytics,AI,26.68
2025-12-04,sub-dev,rg-analytics,Monitoring,12.62
2025-12-04,sub-dev,rg-ml,Compute,84.84
2025-12-04,sub-dev,rg-ml,Storage,38.95
2025-12-04,sub-dev,rg-ml,SQL,49.79
2025-12-04,sub-dev,rg-ml,Networking,16.17
2025-12-04,sub-dev,rg-ml,AI,28.27
2025-12-04,sub-dev,rg-ml,Monitoring,10.52
2025-12-04,sub-dev,rg-web,Compute,60.11
2025-12-04,sub-dev,rg-web,Storage,33.97
2025-12-04,sub-dev,rg-web,SQL,44.71
2025-12-04,sub-dev,rg-web,Networking,18.76
2025-12-04,sub-dev,rg-web,AI,19.03
2025-12-04,sub-dev,rg-web,Monitoring,10.61
2025-12-04,sub-dev,rg-data,Compute,89.36
2025-12-04,sub-dev,rg-data,Storage,39.53
